book_id,title,author,category_id
2181,The Linux DevOps Handbook,Damian Wojsław,6
2182,"CISA Certified Information Systems Auditor All-in-One Exam Guide, Fourth Edition: A Kagen the Damned Novel",Peter H. Gregory,6
2183,Top 200 DevOps Engineer Interview Questions & Answers,Knowledge Powerhouse,6
2184,"1000 Professional Email Templates for Workplace Excellence: Unlock Productivity, Streamline Communication, and Elevate Professional Correspondence with 1000 Ready-to-Use Workplace Email Templates",Jack  P,6
2185,Programming Massively Parallel Processors: A Hands-on Approach,David B. Kirk,6
2186,Coding: 6 BOOKS IN 1 : Linux For Beginners – PYTHON (2) - SQL - HTML – C++ PROGRAMMING (part of : Computer Pogramming ( 35+ books )),Michael Clark,6
2187,The Cold Start Problem: Using Network Effects to Scale Your Product,Andrew Chen,6
2188,50+ Linux Commands before joining a Company (Coding Interviews: Algorithm and Data Structure Proficiency Book 12),Aditya Chatterjee,6
2189,"CompTIA Linux+ Certification Kit - Exam XK0-005, Second Edition",R Blum,6
2190,Just for Fun: The Story of an Accidental Revolutionary,Linus Torvalds,6
2191,Docker Deep Dive: Zero to Docker in a single book (Mastering Containers 1),Nigel Poulton,6
2192,"CCNA 200-301 Official Cert Guide, Volume 1",Wendell Odom,6
2193,Isc2 Ccsp Certified Cloud Security Profe,M Chapple,6
2194,Computer Organization and Architecture,Rajaraman,6
2195,DAMA-DMBOK (2ND EDITION) 2/E,DAMA International,6
2196,The Victorian Internet: The Remarkable Story of the Telegraph and the Nineteenth Century's On-line Pioneers,Tom Standage,6
2197,Shell Scripting: How to Automate Command Line Tasks Using Bash Scripting and Shell Programming,Jason Cannon,6
2198,PowerShell for Sysadmins: Workflow Automation Made Easy,Adam Bertram,6
2199,"DATA MINING : CONCEPTS AND TECHNIQUES, 4TH EDITION (The Morgan Kaufmann Series in Data Management Systems)",Hanghang Tong,6
2200,Ghost in the Wires: My Adventures as the World’s Most Wanted Hacker,Kevin Mitnick,6
2201,Machine Learning with PyTorch and Scikit-Learn,Sebastian Raschka,6
2202,Building Low Latency Applications with C++: Develop a complete low latency trading ecosystem from scratch using modern C++,Sourav Ghosh,6
2203,Linux: Easy Linux for Beginners: Your Step-by-Step Guide to Learning the Linux Operating System and Command Line,Felix Alvaro,6
2204,"LINUX BASICS FOR HACKERS: Getting Started with Networking, Scripting, and Security in Kali",OccupyTheWeb,6
2205,"Multi-Cloud Automation with Ansible: Automate, orchestrate, and scale in a multi-cloud world",Pankaj Sabharwal,6
2206,Linux Kernel Guide Book: The Basics of Linux Kernel Development,William  Rowley,6
2207,"Embedded Linux Development Using Yocto Project Cookbook: Practical recipes to help you leverage the power of Yocto to build exciting Linux-based systems, 2nd Edition",Alex González,6
2208,"Command Line Kung Fu: Bash Scripting Tricks, Linux Shell Programming Tips, and Bash One-liners",Jason Cannon,6
2209,Up To Speed With Linux Networking,Peter Tamas,6
2210,PYTHON PROGRAMMING O LEVEL MODULE M3(M3-R5) BILINGUAL BOOK (ENGLISH-HINDI),P K PANDEY,6
2211,OpenBSD Mastery: Filesystems,Michael W Lucas,6
2212,Kali Linux: Kali Linux Made Easy For Beginners And Intermediates; Step By Step With Hands On Projects (Including Hacking and Cybersecurity Basics with Kali Linux),Berg Craig,6
2213,Operating Systems: Three Easy Pieces,Remzi Arpaci-Dusseau,6
2214,"CISA Certified Information Systems Auditor All-in-One Exam Guide, Fourth Edition: A Kagen the Damned Novel",Peter H. Gregory,6
2215,Coding: 6 BOOKS IN 1 : Linux For Beginners – PYTHON (2) - SQL - HTML – C++ PROGRAMMING (part of : Computer Pogramming ( 35+ books )),Michael Clark,6
2216,50+ Linux Commands before joining a Company (Coding Interviews: Algorithm and Data Structure Proficiency Book 12),Aditya Chatterjee,6
2217,Just for Fun: The Story of an Accidental Revolutionary,Linus Torvalds,6
2218,Dynamic Memory Computer Course in Bengali (ডায়নামিক মেমোরি কম্পিউটার কোর্স),Biswaroop Roy Choudhray,6
2219,Shell Scripting: How to Automate Command Line Tasks Using Bash Scripting and Shell Programming,Jason Cannon,6
2220,CCC (Course on Computer Concepts) Updated with OS-Ubuntu & LiberOffice with 1500 MCQs,V MISHRA AND P K PANDEY,6
2221,Linux: The Quick and Easy Beginners Guide to Learning the Linux Command Line (Linux in 3 Days Book 1),Jason Cannon,6
2222,"Building Great Software Engineering Teams: Recruiting, Hiring, and Managing Your Team from Startup to Success",Joshua Tyler,6
2223,After Steve: How Apple became a Trillion-Dollar Company and Lost Its Soul,Tripp Mickle,6
2224,Linux Device Driver Development - Second Edition,John Madieu,6
2225,Android Programming For Beginners: The Simple Guide to Learning Android Programming Fast!,Tim Warren,6
2226,"RHCSA Red Hat Enterprise Linux 9: Training and Exam Preparation Guide (EX200), Third Edition",Asghar Ghori,6
2227,The Book Of Kubernetes: A Complete Guide to Container Orchestration,Alan Hohn,6
2228,"LINUX Beginner's Crash Course: Linux for Beginner's Guide to Linux Command Line, Linux System & Linux Commands",Quick Start Guides,6
2229,Building Low Latency Applications with C++: Develop a complete low latency trading ecosystem from scratch using modern C++,Sourav Ghosh,6
2230,How Linux Works 3E,Brian Ward,6
2231,"Excel Basics In 30 Minutes: The beginner's guide to Microsoft Excel, Excel Online, and Google Sheets",Ian Lamont,6
2232,Red Hat RHCSA 9 Cert Guide: EX200 (Certification Guide),Sander van Vugt,6
2233,"Linux: A Complete Guide to Learn Linux Commands, Linux Operating System and Shell Scripting Step-by-Step",Nicholas Ayden,6
2234,"Learning eBPF: Programming the Linux Kernel for Enhanced Observability, Networking, and Security (Grayscale Indian Edition)",Liz Rice,6
2235,Linux for Beginners: An Introduction to the Linux Operating System and Command Line,Jason Cannon,6
2236,Python Essential Reference,David Beazley,6
2237,Kubernetes: The Ultimate Beginners Guide to Effectively Learn Kubernetes Step-by-Step (Computer Programming),Mark Reed,6
2238,Linux Administration: The Linux Operating System and Command Line Guide for Linux Administrators,Jason Cannon,6
2239,Red Hat RHCSA 9 (EX200) Capsules: Certification Guide (Updated) (Red Hat Certification Guides Book 4),WALEED HASSAN,6
2240,Windows 11 Made Easy: Take Control of Your Computer (Windows Made Easy Book 5),James Bernstein,6
2241,The Linux Command Line: A Complete Introduction,William Shotts,6
2242,The Linux Mint Beginner's Guide - Second Edition,Jonathan Moeller,6
2243,UNIX and Linux System Administration Handbook,Evi Nemeth,6
2244,CompTIA Linux+ Study Guide: Exam XK0-005 (Sybex Study Guide),Christine Bresnahan,6
2245,Kali Linux Revealed: Mastering the Penetration Testing Distribution,Raphael Hertzog,6
2246,UNIX Shell Programming Interview Questions You'll Most Likely Be Asked (Job Interview Questions Series),Vibrant Publishers,6
2247,Beginning Android Development With Kotlin,Greg Lim,6
2248,A Level Made Simple – Computer Organization and Operating System (A6-R5),Prof. Satish Jain,6
2249,Creative Selection: Inside Apple's Design Process During the Golden Age of Steve Jobs,Ken Kocienda,6
2250,OpenJDK Cookbook,Alex Kasko,6
2251,Data Structures And Algorithms Made Easy: Data Structures And Algorithmic Puzzles,Narasimha Karumanchi,6
2252,Let Us C: Authentic guide to C programming language - 19th Edition,Yashavant Kanetkar,6
2253,"The Lean Startup: How Constant Innovation Creates Radically Successful Businesses [Paperback] Ries, Eric",RIES ERIC,6
2254,Data Structures and Algorithms Made Easy in Java,Narasimha Karumanchi,6
2255,Data Structures and Algorithms Made Easy in Java: Data Structure and Algorithmic Puzzles,Narasimha Karumanchi,6
2256,Data Structure and Algorithmic Thinking with Python: Data Structure and Algorithmic Puzzles,Narasimha Karumanchi,6
2257,"Python Crash Course, 3rd Edition: A Hands-On, Project-Based Introduction to Programming",MATTHES ERIC,6
2258,Cracking the PM Interview: How to Land a Product Manager Job in Technology,Gayle Laakmann McDowell,6
2259,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,6
2260,Data Structure and Algorithmic Thinking with Python,Narasimha Karumanchi,6
2261,The Man Who Solved the Market: How Jim Simons Launched the Quant Revolution SHORTLISTED FOR THE FT & MCKINSEY BUSINESS BOOK OF THE YEAR AWARD 2019,Gregory Zuckerman,6
2262,"Tomorrow, and Tomorrow, and Tomorrow: A BBC RADIO 2 BOOK CLUB PICK FOR JULY 2022",Gabrielle Zevin,6
2263,Diamonds In The Dust: Consistent Compoun,Saurabh Mukherjea,6
2264,PYTHON PROGRAMMING 2E,Reema Thareja,6
2265,"The Pragmatic Programmer: 20th Anniversary Edition, 2nd Edition: Your Journey to Mastery",David Thomas,6
2266,Data Structures and Algorithms Made Easy,Narasimha Karumanchi,6
2267,The Lean Startup: The Million Copy Bestseller Driving Entrepreneurs to Success,Eric Ries,6
2268,Python (2nd Edition): Learn Python in One Day and Learn It Well. Python for Beginners with Hands-on Project. (Learn Coding Fast with Hands-On Project Book 1),LCF Publishing,6
2269,Let us Python- 6th Edition,Aditya Kanetkar Yashavant Kanetkar,6
2270,Algorithms,Sanjoy Dasgupta,6
2271,"SQL For Beginners: SQL Made Easy; A Step-By-Step Guide to SQL Programming for the Beginner, Intermediate and Advanced User (Including Projects and Exercises)",Berg Craig,6
2272,"Python Crash Course, 3rd Edition: A Hands-On, Project-Based Introduction to Programming",Eric Matthes,6
2273,Building Low Latency Applications with C++: Develop a complete low latency trading ecosystem from scratch using modern C++,Sourav Ghosh,6
2274,Excel Formulas and Functions: Cool Tips and Tricks With Formulas in Excel,S Ima A Lex,6
2275,Elements of Programming Interviews in Python: The Insiders' Guide,Adnan Aziz,6
2276,Solutions Architect's Handbook - Second Edition,Saurabh Shrivastava,6
2277,The Man Who Solved the Market: How Jim Simons Launched the Quant Revolution SHORTLISTED FOR THE FT & MCKINSEY BUSINESS BOOK OF THE YEAR AWARD 2019,Gregory Zuckerman,6
2278,Head First Object-Oriented Analysis & Design: A Brain Friendly Guide to OOA&D (Greyscale Indian Edition),Brett D. McLaughlin,6
2279,Release It! Design and Deploy Production–Ready Software,Michael T Nygard,6
2280,Data Structures & Algorithms Interview Questions You'll Most Likely Be Asked (Job Interview Questions Series),Vibrant Publishers,6
2281,Programming in C KTU [EST 102],Vijitha Robinson,6
2282,The Python Champions of Coding: A Complete Book of Programming for Beginners and Kids,Paarth Arya,6
2283,System Design Interview – An insider's guide,Alex Xu,6
2284,Software Engineering at Google: Lessons Learned from Programming Over Time,Titus Winters,6
2285,Clean Code: A Handbook of Agile Software Craftsmanship,Robert C. Martin,6
2286,"Learn JavaScript Quickly: A Complete Beginner’s Guide to Learning JavaScript, Even If You’re New to Programming (Crash Course With Hands-On Project Book 5)",Code Quickly,6
2287,Guide To Clear Spring Boot Microservice Interviews: Your Comprehensive Guide To Nailing Spring-Boot and Microservice Interviews,Ajay Rathod,6
2288,The Staff Engineer's Path,Tanya Reilly,6
2289,Coding Interview Questions,Narasimha Karumanchi,6
2290,"SQL: 3 books 1 - The Ultimate Beginner, Intermediate & Expert Guides To Master SQL Programming Quickly with Practical Exercises",Mark Reed,6
2291,"Don't Make Me Think, Revisited: A Common Sense Approach to Web Usability (Voices That Matter)",Steve Krug,6
2292,Building Microservices: Designing Fine-Grained Systems,Sam Newman,6
2293,Fundamentals of Software Architecture: An Engineering Approach,Mark Richards,6
2294,Python Tricks: A Buffet Of Awesome Python Features,Dan Bader,6
2295,Accelerate,Nicole Forsgren Phd,6
2296,Mastering Kubernetes - Fourth Edition,Gigi Sayfan,6
2297,"Flask Web Development: Developing Web Applications with Python, Second Edition (Greyscale Indian Edition)",Miguel Grinberg,6
2298,"Linux for Absolute Beginners: 5 Books in 1 The Ultimate Guide to Advanced Linux Programming, Kernel Mastery, Robust Security Measures, System Automation, and In-Depth Hands-on Exercises",Denver  Geiger,6
2299,Excel 2023: A Comprehensive Guide to become an Expert on Excel 2023 With All-in-One Approach,Leonardo L Wright,6
2300,UX Research: Practical Techniques for Designing Better Products,Brad Nunnally,6
2301,The Personal MBA : Revised and 10 Anv Ed,Josh Kaufman,6
2302,"The Artificial Intelligence and Generative AI Bible: [5 in 1] The Most Updated and Complete Guide: From Understanding the Basics to Delving into GANs, NLP, Prompts, Deep Learning, and Ethics of AI",Alger Fraley,6
2303,The Personal MBA: A World-Class Business Education in a Single Volume,Josh Kaufman,6
2304,The Visual MBA: A Quick Guide to Everything You’ll Learn in Two Years of Business School,Jason Barron,6
2305,THE MAN EATING LEOPARD OF RUDRAPRAYAG,Jim Corbett,6
2306,The Go-Giver: A Little Story About a Powerful Business Idea,Bob Burg,6
2307,Excel Formulas and Functions 2020: The Step by Step Excel Guide with Examples on How to Create Powerful Formulas: 1 (Excel Academy),Adam Ramirez,6
2308,"Generative AI with LangChain: Build large language model (LLM) apps with Python, ChatGPT, and other LLMs",Ben Auffarth,6
2309,Excel 2023: A Comprehensive Guide to become an Expert on Excel 2023 With All-in-One Approach,Leonardo L Wright,6
2310,"Kubernetes and Docker - An Enterprise Guide: Effectively containerize applications, integrate enterprise systems, and scale applications in your enterprise",Scott Surovich,6
2311,TALLY PRIME WORKBOOK (InEnglishi) A Real Practical Accounting included concepts Accounting Inventory Manufacturing Taxation Payroll Sales Purchase GST TDS TCS MIS report etc,RAKESH SANGWAN,6
2312,JECA Toppers,Debasis Kamila,6
2313,"Microsoft OneNote Guide to Success: Learn In A Guided Way How To Take Digital Notes To Optimize Your Understanding, Tasks, And Projects, Surprising Your ... And Clients (Career Office Elevator Book 8)",Kevin Pitch,6
2314,"Designing Data-Intensive Applications: The Big Ideas Behind Reliable, Scalable, and Maintainable Systems",Martin Kleppmann,6
2315,"Financial Modeling, fifth edition",Simon Benninga,6
2316,Practical Statistics for Data Scientists: 50+ Essential Concepts Using R and Python,Peter Bruce,6
2317,Effective Emails: The Secret to Straightforward Communication at Work (Business Communication Skills Books Book 2),Chris Fenning,6
2318,Tally.ERP 9 with GST in Simple Steps,DT Editorial Services,6
2319,Data Build Tool Demystified: Harnessing the Full Potential of Data Transformation,Faisal Ansari,6
2320,"Microservices Security in Action: Design secure network and API endpoint security for Microservices applications, with examples using Java, Kubernetes, and Istio",Prabath Siriwardena,6
2321,SQL Server Simplified: Interview Questions and Answers,Vishal Garg,6
2322,ULT GT EMAIL MARKETING FOR BUSINESS,Susan Gunelius,6
2323,".NET Interview Questions & Answers: 500 Interview Questions , Hands on tips for cracking Interview",ks ks,6
2324,Practical MS Copilot to use right away: ChatGPT combines with MS Office,Youngjin Yoon,6
2325,MS Excel Tips and Tricks,Tech Tribe,6
2326,Orbit: Howard Schultz: The Man Behind STARBUCKS,Darren G Davis,6
2327,"SQL Made Easy: The Ultimate Guide to Mastering Data Querying, Manipulation and Analysis to Craft Your Portfolio Project",Alex Wade,6
2328,The Big Book of Dashboards: Visualizing Your Data Using Real-World Business Scenarios,Steve Wexler,6
2329,The Man-eating Leopard of Rudraprayag,Jim Corbett,6
2330,Hacking The Success Code : How To Achieve Success That Actually Makes You Happy,R Srinivasan,6
2331,Artificial Intelligence a Modern Approach: Discover the Best Techniques for Beginners and the Revolutionary Advantages of Artificial Intelligence and Its ... Application to Achieve Better Results,Anderson Coen,6
2332,The Salesforce Business Analyst Handbook: Proven business analysis techniques and processes for a superior user experience and adoption,Srini Munagavalasa,6
2333,AI for People and Business: A Framework for Better Human Experiences and Business Success,Alex Castrounis,6
2334,How Hard is Mql4 Programming: A guide for the Absolute Beginner. (JimdDandy's Mql4 Programming Books Book 1),Jim Hodges,6
